sid,grp,tid,nlrn,nint,ncomp,ntime,nprog,nrule,nlrn2,lrn,int,comp,time,prog,rule,lrn2
4,0,1,-1.6785714285714288,3.321428571428571,-4.678571428571429,4.321428571428571,-4.678571428571429,4.321428571428571,-4.678571428571429,4,9,1,10,1,10,1
4,0,2,2.321428571428571,-2.678571428571429,4.321428571428571,-3.678571428571429,-4.678571428571429,-3.678571428571429,-2.678571428571429,8,3,10,2,1,2,3
4,0,3,2.321428571428571,1.3214285714285712,0.3214285714285712,1.3214285714285712,1.3214285714285712,0.3214285714285712,0.3214285714285712,8,7,6,7,7,6,6
4,0,4,2.321428571428571,1.3214285714285712,2.321428571428571,0.3214285714285712,1.3214285714285712,-0.6785714285714288,0.3214285714285712,8,7,8,6,7,5,6
5,0,1,2.7142857142857144,-0.2857142857142856,-5.285714285714286,3.7142857142857144,3.7142857142857144,3.7142857142857144,1.7142857142857144,9,6,1,10,10,10,8
5,0,2,-4.285714285714286,3.7142857142857144,2.7142857142857144,-2.2857142857142856,-5.285714285714286,-4.285714285714286,-3.2857142857142856,2,10,9,4,1,2,3
5,0,3,2.7142857142857144,-0.2857142857142856,-3.2857142857142856,0.7142857142857144,2.7142857142857144,1.7142857142857144,2.7142857142857144,9,6,3,7,9,8,9
5,0,4,1.7142857142857144,-0.2857142857142856,0.7142857142857144,-2.2857142857142856,-3.2857142857142856,-1.2857142857142856,0.7142857142857144,8,6,7,4,3,5,7
6,0,1,0.5714285714285712,4.571428571428571,-1.4285714285714288,-1.4285714285714288,3.571428571428571,4.571428571428571,-4.428571428571429,6,10,4,4,9,10,1
6,0,2,-4.428571428571429,3.571428571428571,-4.428571428571429,-4.428571428571429,4.571428571428571,4.571428571428571,-4.428571428571429,1,9,1,1,10,10,1
6,0,3,4.571428571428571,-0.4285714285714288,2.571428571428571,2.571428571428571,1.5714285714285712,-2.428571428571429,-2.428571428571429,10,5,8,8,7,3,3
6,0,4,4.571428571428571,-4.428571428571429,4.571428571428571,1.5714285714285712,-4.428571428571429,-4.428571428571429,-4.428571428571429,10,1,10,7,1,1,1
7,0,1,-4.321428571428571,-3.321428571428571,-4.321428571428571,-4.321428571428571,4.678571428571429,4.678571428571429,-4.321428571428571,1,2,1,1,10,10,1
7,0,2,-4.321428571428571,-3.321428571428571,-4.321428571428571,-4.321428571428571,4.678571428571429,4.678571428571429,-4.321428571428571,1,2,1,1,10,10,1
7,0,3,4.678571428571429,4.678571428571429,4.678571428571429,4.678571428571429,2.678571428571429,-4.321428571428571,-0.3214285714285712,10,10,10,10,8,1,5
7,0,4,1.6785714285714288,4.678571428571429,4.678571428571429,2.678571428571429,-3.321428571428571,-4.321428571428571,-0.3214285714285712,7,10,10,8,2,1,5
8,0,1,2.3928571428571432,3.3928571428571432,2.3928571428571432,-2.6071428571428568,-5.607142857142857,-4.607142857142857,-4.607142857142857,9,10,9,4,1,2,2
8,0,2,-0.6071428571428568,-2.6071428571428568,-3.6071428571428568,2.3928571428571432,3.3928571428571432,3.3928571428571432,3.3928571428571432,6,4,3,9,10,10,10
8,0,3,2.3928571428571432,1.3928571428571432,3.3928571428571432,-0.6071428571428568,-3.6071428571428568,0.39285714285714324,-1.6071428571428568,9,8,10,6,3,7,5
8,0,4,2.3928571428571432,1.3928571428571432,2.3928571428571432,1.3928571428571432,-0.6071428571428568,-2.6071428571428568,-2.6071428571428568,9,8,9,8,6,4,4
9,0,1,3.571428571428571,-4.428571428571429,-4.428571428571429,-3.428571428571429,4.571428571428571,4.571428571428571,4.571428571428571,9,1,1,2,10,10,10
9,0,2,-2.428571428571429,-4.428571428571429,-4.428571428571429,-3.428571428571429,4.571428571428571,4.571428571428571,4.571428571428571,3,1,1,2,10,10,10
9,0,3,-4.428571428571429,4.571428571428571,4.571428571428571,4.571428571428571,-4.428571428571429,-4.428571428571429,-2.428571428571429,1,10,10,10,1,1,3
9,0,4,-4.428571428571429,4.571428571428571,4.571428571428571,4.571428571428571,-4.428571428571429,-4.428571428571429,-2.428571428571429,1,10,10,10,1,1,3
10,0,1,2.071428571428571,2.071428571428571,-6.928571428571429,-0.9285714285714288,2.071428571428571,2.071428571428571,-6.928571428571429,10,10,1,7,10,10,1
10,0,2,2.071428571428571,1.0714285714285712,0.07142857142857117,1.0714285714285712,1.0714285714285712,2.071428571428571,0.07142857142857117,10,9,8,9,9,10,8
10,0,3,2.071428571428571,-0.9285714285714288,2.071428571428571,1.0714285714285712,-2.928571428571429,-4.928571428571429,1.0714285714285712,10,7,10,9,5,3,9
10,0,4,2.071428571428571,-0.9285714285714288,2.071428571428571,1.0714285714285712,-2.928571428571429,-1.9285714285714288,2.071428571428571,10,7,10,9,5,6,10
11,0,1,-2.928571428571429,0.07142857142857117,-2.928571428571429,-3.928571428571429,3.071428571428571,3.071428571428571,-3.928571428571429,3,6,3,2,9,9,2
11,0,2,-3.928571428571429,2.071428571428571,-3.928571428571429,-3.928571428571429,4.071428571428571,4.071428571428571,-4.928571428571429,2,8,2,2,10,10,1
11,0,3,1.0714285714285712,3.071428571428571,1.0714285714285712,-2.928571428571429,3.071428571428571,3.071428571428571,1.0714285714285712,7,9,7,3,9,9,7
11,0,4,3.071428571428571,-0.9285714285714288,4.071428571428571,4.071428571428571,-1.9285714285714288,-2.928571428571429,-0.9285714285714288,9,5,10,10,4,3,5
12,0,1,-2.6071428571428568,2.3928571428571432,-4.607142857142857,-0.6071428571428568,3.3928571428571432,3.3928571428571432,-5.607142857142857,4,9,2,6,10,10,1
12,0,2,2.3928571428571432,-1.6071428571428568,3.3928571428571432,3.3928571428571432,-4.607142857142857,-4.607142857142857,1.3928571428571432,9,5,10,10,2,2,8
12,0,3,-2.6071428571428568,1.3928571428571432,-0.6071428571428568,1.3928571428571432,1.3928571428571432,2.3928571428571432,3.3928571428571432,4,8,6,8,8,9,10
12,0,4,2.3928571428571432,-1.6071428571428568,1.3928571428571432,2.3928571428571432,0.39285714285714324,-3.6071428571428568,-3.6071428571428568,9,5,8,9,7,3,3
13,0,1,3.7857142857142856,-5.214285714285714,-5.214285714285714,3.7857142857142856,3.7857142857142856,3.7857142857142856,-2.2142857142857144,10,1,1,10,10,10,4
13,0,2,0.7857142857142856,-2.2142857142857144,-1.2142857142857144,-0.2142857142857144,-0.2142857142857144,-1.2142857142857144,0.7857142857142856,7,4,5,6,6,5,7
13,0,3,3.7857142857142856,-4.214285714285714,-5.214285714285714,-0.2142857142857144,2.7857142857142856,3.7857142857142856,-1.2142857142857144,10,2,1,6,9,10,5
13,0,4,2.7857142857142856,3.7857142857142856,1.7857142857142856,-2.2142857142857144,-4.214285714285714,-1.2142857142857144,0.7857142857142856,9,10,8,4,2,5,7
14,0,1,3.5357142857142856,1.5357142857142856,-3.4642857142857144,4.535714285714286,4.535714285714286,4.535714285714286,-4.464285714285714,9,7,2,10,10,10,1
14,0,2,3.5357142857142856,-3.4642857142857144,1.5357142857142856,-3.4642857142857144,-3.4642857142857144,-3.4642857142857144,2.5357142857142856,9,2,7,2,2,2,8
14,0,3,3.5357142857142856,-3.4642857142857144,3.5357142857142856,-2.4642857142857144,-3.4642857142857144,-2.4642857142857144,2.5357142857142856,9,2,9,3,2,3,8
14,0,4,3.5357142857142856,-3.4642857142857144,3.5357142857142856,-2.4642857142857144,-3.4642857142857144,-2.4642857142857144,2.5357142857142856,9,2,9,3,2,3,8
15,0,1,1.75,-4.25,-5.25,-3.25,3.75,3.75,-5.25,8,2,1,3,10,10,1
15,0,2,1.75,-2.25,-5.25,-3.25,3.75,3.75,-5.25,8,4,1,3,10,10,1
15,0,3,1.75,3.75,1.75,2.75,0.75,0.75,3.75,8,10,8,9,7,7,10
15,0,4,1.75,3.75,3.75,1.75,-5.25,-5.25,-0.25,8,10,10,8,1,1,6
16,0,1,3.321428571428571,3.321428571428571,-2.678571428571429,2.321428571428571,3.321428571428571,3.321428571428571,-5.678571428571429,10,10,4,9,10,10,1
16,0,2,-0.6785714285714288,3.321428571428571,-5.678571428571429,0.3214285714285712,3.321428571428571,3.321428571428571,-5.678571428571429,6,10,1,7,10,10,1
16,0,3,3.321428571428571,-3.678571428571429,3.321428571428571,-2.678571428571429,-3.678571428571429,-4.678571428571429,-0.6785714285714288,10,3,10,4,3,2,6
16,0,4,3.321428571428571,0.3214285714285712,3.321428571428571,0.3214285714285712,-1.6785714285714288,0.3214285714285712,-2.678571428571429,10,7,10,7,5,7,4
17,0,1,0.8214285714285712,1.8214285714285712,-3.178571428571429,0.8214285714285712,1.8214285714285712,1.8214285714285712,-2.178571428571429,8,9,4,8,9,9,5
17,0,2,-1.1785714285714288,-0.17857142857142883,-5.178571428571429,-0.17857142857142883,2.821428571428571,2.821428571428571,-5.178571428571429,6,7,2,7,10,10,2
17,0,3,0.8214285714285712,0.8214285714285712,1.8214285714285712,-0.17857142857142883,-2.178571428571429,-0.17857142857142883,0.8214285714285712,8,8,9,7,5,7,8
17,0,4,1.8214285714285712,2.821428571428571,-2.178571428571429,1.8214285714285712,0.8214285714285712,-0.17857142857142883,-2.178571428571429,9,10,5,9,8,7,5
18,0,1,2.75,3.75,-1.25,-1.25,3.75,3.75,-5.25,9,10,5,5,10,10,1
18,0,2,3.75,3.75,-2.25,3.75,3.75,3.75,-5.25,10,10,4,10,10,10,1
18,0,3,0.75,-1.25,2.75,-5.25,-5.25,-5.25,3.75,7,5,9,1,1,1,10
18,0,4,1.75,-2.25,3.75,-5.25,-4.25,-5.25,3.75,8,4,10,1,2,1,10
19,0,1,-4.0,1.0,-2.0,1.0,4.0,4.0,-4.0,2,7,4,7,10,10,2
19,0,2,0.0,1.0,-2.0,1.0,4.0,4.0,-4.0,6,7,4,7,10,10,2
19,0,3,2.0,2.0,1.0,-1.0,2.0,2.0,2.0,8,8,7,5,8,8,8
19,0,4,2.0,-3.0,3.0,-2.0,-5.0,-5.0,-4.0,8,3,9,4,1,1,2
20,0,1,1.5357142857142856,2.5357142857142856,-4.464285714285714,2.5357142857142856,3.5357142857142856,3.5357142857142856,-4.464285714285714,8,9,2,9,10,10,2
20,0,2,-0.4642857142857144,2.5357142857142856,-1.4642857142857144,0.5357142857142856,2.5357142857142856,3.5357142857142856,-4.464285714285714,6,9,5,7,9,10,2
20,0,3,3.5357142857142856,-3.4642857142857144,2.5357142857142856,-3.4642857142857144,-1.4642857142857144,-3.4642857142857144,0.5357142857142856,10,3,9,3,5,3,7
20,0,4,1.5357142857142856,-2.4642857142857144,2.5357142857142856,-1.4642857142857144,-0.4642857142857144,-2.4642857142857144,0.5357142857142856,8,4,9,5,6,4,7
21,0,1,-1.3928571428571432,4.607142857142857,-4.392857142857143,4.607142857142857,4.607142857142857,4.607142857142857,-3.3928571428571432,4,10,1,10,10,10,2
21,0,2,-0.39285714285714324,0.6071428571428568,2.6071428571428568,0.6071428571428568,0.6071428571428568,-4.392857142857143,2.6071428571428568,5,6,8,6,6,1,8
21,0,3,2.6071428571428568,-4.392857142857143,4.607142857142857,-4.392857142857143,-4.392857142857143,-4.392857142857143,2.6071428571428568,8,1,10,1,1,1,8
21,0,4,-0.39285714285714324,-1.3928571428571432,0.6071428571428568,0.6071428571428568,-1.3928571428571432,-4.392857142857143,2.6071428571428568,5,4,6,6,4,1,8
22,0,1,-0.9642857142857144,3.0357142857142856,0.03571428571428559,-0.9642857142857144,-1.9642857142857144,1.0357142857142856,0.03571428571428559,5,9,6,5,4,7,6
22,0,2,1.0357142857142856,2.0357142857142856,-3.9642857142857144,2.0357142857142856,2.0357142857142856,0.03571428571428559,-0.9642857142857144,7,8,2,8,8,6,5
22,0,3,3.0357142857142856,-3.9642857142857144,1.0357142857142856,-1.9642857142857144,-0.9642857142857144,2.0357142857142856,0.03571428571428559,9,2,7,4,5,8,6
22,0,4,-0.9642857142857144,-3.9642857142857144,2.0357142857142856,-1.9642857142857144,-2.9642857142857144,3.0357142857142856,3.0357142857142856,5,2,8,4,3,9,9
23,0,1,3.571428571428571,-2.428571428571429,3.571428571428571,-0.4285714285714288,-5.428571428571429,-5.428571428571429,3.571428571428571,10,4,10,6,1,1,10
23,0,2,3.571428571428571,3.571428571428571,-5.428571428571429,3.571428571428571,3.571428571428571,3.571428571428571,-5.428571428571429,10,10,1,10,10,10,1
23,0,3,3.571428571428571,-1.4285714285714288,3.571428571428571,-3.428571428571429,-5.428571428571429,-5.428571428571429,3.571428571428571,10,5,10,3,1,1,10
23,0,4,3.571428571428571,-1.4285714285714288,-1.4285714285714288,-5.428571428571429,-1.4285714285714288,3.571428571428571,3.571428571428571,10,5,5,1,5,10,10
24,0,1,4.928571428571429,1.9285714285714288,-3.071428571428571,4.928571428571429,0.9285714285714288,4.928571428571429,-3.071428571428571,10,7,2,10,6,10,2
24,0,2,0.9285714285714288,-1.0714285714285712,-3.071428571428571,0.9285714285714288,1.9285714285714288,4.928571428571429,-2.071428571428571,6,4,2,6,7,10,3
24,0,3,4.928571428571429,-4.071428571428571,3.928571428571429,-4.071428571428571,-4.071428571428571,-3.071428571428571,0.9285714285714288,10,1,9,1,1,2,6
24,0,4,-1.0714285714285712,-4.071428571428571,4.928571428571429,-3.071428571428571,-3.071428571428571,-2.071428571428571,-0.07142857142857117,4,1,10,2,2,3,5
25,0,1,-0.21428571428571352,0.7857142857142865,-1.2142857142857135,-1.2142857142857135,0.7857142857142865,-0.21428571428571352,-0.21428571428571352,8,9,7,7,9,8,8
25,0,2,-0.21428571428571352,0.7857142857142865,-0.21428571428571352,-0.21428571428571352,-0.21428571428571352,-0.21428571428571352,-0.21428571428571352,8,9,8,8,8,8,8
25,0,3,-0.21428571428571352,1.7857142857142865,0.7857142857142865,0.7857142857142865,-1.2142857142857135,-2.2142857142857135,1.7857142857142865,8,10,9,9,7,6,10
25,0,4,-0.21428571428571352,1.7857142857142865,0.7857142857142865,0.7857142857142865,-2.2142857142857135,-2.2142857142857135,1.7857142857142865,8,10,9,9,6,6,10
26,0,1,-1.4642857142857144,4.535714285714286,-4.464285714285714,4.535714285714286,4.535714285714286,4.535714285714286,-4.464285714285714,4,10,1,10,10,10,1
26,0,2,-1.4642857142857144,-4.464285714285714,4.535714285714286,-4.464285714285714,-4.464285714285714,-1.4642857142857144,-2.4642857142857144,4,1,10,1,1,4,3
26,0,3,-1.4642857142857144,-4.464285714285714,1.5357142857142856,-4.464285714285714,-4.464285714285714,4.535714285714286,4.535714285714286,4,1,7,1,1,10,10
26,0,4,4.535714285714286,1.5357142857142856,4.535714285714286,2.5357142857142856,4.535714285714286,-4.464285714285714,-2.4642857142857144,10,7,10,8,10,1,3
27,0,1,3.928571428571429,3.928571428571429,-5.071428571428571,3.928571428571429,3.928571428571429,3.928571428571429,3.928571428571429,10,10,1,10,10,10,10
27,0,2,3.928571428571429,-0.07142857142857117,3.928571428571429,-1.0714285714285712,-3.071428571428571,-3.071428571428571,-0.07142857142857117,10,6,10,5,3,3,6
27,0,3,3.928571428571429,3.928571428571429,-0.07142857142857117,3.928571428571429,-2.071428571428571,-3.071428571428571,-1.0714285714285712,10,10,6,10,4,3,5
27,0,4,-5.071428571428571,-5.071428571428571,3.928571428571429,-3.071428571428571,-5.071428571428571,-5.071428571428571,-5.071428571428571,1,1,10,3,1,1,1
28,0,1,2.5,0.5,-6.5,-4.5,2.5,2.5,-2.5,10,8,1,3,10,10,5
28,0,2,2.5,0.5,-3.5,-3.5,2.5,2.5,-1.5,10,8,4,4,10,10,6
28,0,3,2.5,2.5,0.5,-0.5,-1.5,-1.5,2.5,10,10,8,7,6,6,10
28,0,4,2.5,2.5,2.5,1.5,-5.5,-4.5,2.5,10,10,10,9,2,3,10
29,0,1,-2.5357142857142856,-2.5357142857142856,-3.5357142857142856,-4.535714285714286,4.464285714285714,4.464285714285714,-3.5357142857142856,3,3,2,1,10,10,2
29,0,2,-2.5357142857142856,-3.5357142857142856,-3.5357142857142856,-4.535714285714286,4.464285714285714,4.464285714285714,-3.5357142857142856,3,2,2,1,10,10,2
29,0,3,2.4642857142857144,1.4642857142857144,0.4642857142857144,-2.5357142857142856,0.4642857142857144,-0.5357142857142856,-0.5357142857142856,8,7,6,3,6,5,5
29,0,4,3.4642857142857144,4.464285714285714,4.464285714285714,4.464285714285714,-2.5357142857142856,-0.5357142857142856,1.4642857142857144,9,10,10,10,3,5,7
30,0,1,-1.6428571428571432,-1.6428571428571432,-3.6428571428571432,3.3571428571428568,4.357142857142857,3.3571428571428568,-3.6428571428571432,4,4,2,9,10,9,2
30,0,2,-2.6428571428571432,3.3571428571428568,-3.6428571428571432,2.3571428571428568,3.3571428571428568,4.357142857142857,-3.6428571428571432,3,9,2,8,9,10,2
30,0,3,1.3571428571428568,0.35714285714285676,1.3571428571428568,-3.6428571428571432,-1.6428571428571432,-3.6428571428571432,1.3571428571428568,7,6,7,2,4,2,7
30,0,4,2.3571428571428568,1.3571428571428568,2.3571428571428568,-2.6428571428571432,-2.6428571428571432,-2.6428571428571432,2.3571428571428568,8,7,8,3,3,3,8
31,0,1,-4.142857142857143,2.8571428571428568,-5.142857142857143,1.8571428571428568,3.8571428571428568,3.8571428571428568,-5.142857142857143,2,9,1,8,10,10,1
31,0,2,0.8571428571428568,-2.1428571428571432,3.8571428571428568,-1.1428571428571432,-4.142857142857143,-3.1428571428571432,3.8571428571428568,7,4,10,5,2,3,10
31,0,3,2.8571428571428568,2.8571428571428568,-5.142857142857143,3.8571428571428568,3.8571428571428568,3.8571428571428568,-5.142857142857143,9,9,1,10,10,10,1
31,0,4,3.8571428571428568,-4.142857142857143,2.8571428571428568,-1.1428571428571432,-3.1428571428571432,-4.142857142857143,2.8571428571428568,10,2,9,5,3,2,9
32,0,1,-5.142857142857143,1.8571428571428568,-4.142857142857143,-2.1428571428571432,3.8571428571428568,3.8571428571428568,-5.142857142857143,1,8,2,4,10,10,1
32,0,2,2.8571428571428568,2.8571428571428568,-2.1428571428571432,0.8571428571428568,3.8571428571428568,3.8571428571428568,-3.1428571428571432,9,9,4,7,10,10,3
32,0,3,0.8571428571428568,-2.1428571428571432,2.8571428571428568,2.8571428571428568,-2.1428571428571432,-1.1428571428571432,-0.14285714285714324,7,4,9,9,4,5,6
32,0,4,2.8571428571428568,-5.142857142857143,3.8571428571428568,2.8571428571428568,-5.142857142857143,-2.1428571428571432,-0.14285714285714324,9,1,10,9,1,4,6
33,0,1,-0.4642857142857144,-1.4642857142857144,-4.464285714285714,-4.464285714285714,3.5357142857142856,3.5357142857142856,-4.464285714285714,6,5,2,2,10,10,2
33,0,2,-2.4642857142857144,-3.4642857142857144,-2.4642857142857144,-2.4642857142857144,3.5357142857142856,3.5357142857142856,-4.464285714285714,4,3,4,4,10,10,2
33,0,3,2.5357142857142856,1.5357142857142856,1.5357142857142856,1.5357142857142856,0.5357142857142856,1.5357142857142856,-1.4642857142857144,9,8,8,8,7,8,5
33,0,4,3.5357142857142856,3.5357142857142856,3.5357142857142856,3.5357142857142856,-0.4642857142857144,-3.4642857142857144,-1.4642857142857144,10,10,10,10,6,3,5
34,0,1,-3.821428571428571,5.178571428571429,-3.821428571428571,4.178571428571429,4.178571428571429,5.178571428571429,-3.821428571428571,1,10,1,9,9,10,1
34,0,2,-3.821428571428571,3.178571428571429,0.17857142857142883,0.17857142857142883,3.178571428571429,4.178571428571429,-2.821428571428571,1,8,5,5,8,9,2
34,0,3,5.178571428571429,-1.8214285714285712,3.178571428571429,-2.821428571428571,-0.8214285714285712,-0.8214285714285712,2.178571428571429,10,3,8,2,4,4,7
34,0,4,-3.821428571428571,-3.821428571428571,3.178571428571429,-2.821428571428571,-3.821428571428571,-3.821428571428571,-0.8214285714285712,1,1,8,2,1,1,4
35,0,1,1.6785714285714288,-2.321428571428571,-4.321428571428571,-2.321428571428571,3.678571428571429,3.678571428571429,-3.321428571428571,7,3,1,3,9,9,2
35,0,2,-2.321428571428571,-3.321428571428571,-4.321428571428571,-2.321428571428571,3.678571428571429,3.678571428571429,-3.321428571428571,3,2,1,3,9,9,2
35,0,3,-2.321428571428571,2.678571428571429,0.6785714285714288,0.6785714285714288,-1.3214285714285712,0.6785714285714288,1.6785714285714288,3,8,6,6,4,6,7
35,0,4,2.678571428571429,3.678571428571429,3.678571428571429,0.6785714285714288,-3.321428571428571,-2.321428571428571,3.678571428571429,8,9,9,6,2,3,9
36,0,1,2.9642857142857144,2.9642857142857144,-4.035714285714286,2.9642857142857144,2.9642857142857144,0.9642857142857144,1.9642857142857144,10,10,3,10,10,8,9
36,0,2,2.9642857142857144,-0.03571428571428559,0.9642857142857144,-3.0357142857142856,-3.0357142857142856,-0.03571428571428559,-2.0357142857142856,10,7,8,4,4,7,5
36,0,3,2.9642857142857144,-0.03571428571428559,-0.03571428571428559,-0.03571428571428559,1.9642857142857144,0.9642857142857144,0.9642857142857144,10,7,7,7,9,8,8
36,0,4,2.9642857142857144,-0.03571428571428559,1.9642857142857144,-4.035714285714286,-4.035714285714286,-5.035714285714286,-5.035714285714286,10,7,9,3,3,2,2
37,0,1,4.178571428571429,1.1785714285714288,-3.821428571428571,3.178571428571429,0.17857142857142883,4.178571428571429,-3.821428571428571,10,7,2,9,6,10,2
37,0,2,-0.8214285714285712,2.178571428571429,0.17857142857142883,0.17857142857142883,2.178571428571429,2.178571428571429,2.178571428571429,5,8,6,6,8,8,8
37,0,3,-2.821428571428571,0.17857142857142883,2.178571428571429,-0.8214285714285712,0.17857142857142883,0.17857142857142883,0.17857142857142883,3,6,8,5,6,6,6
37,0,4,-0.8214285714285712,-2.821428571428571,3.178571428571429,-2.821428571428571,-2.821428571428571,-2.821428571428571,-3.821428571428571,5,3,9,3,3,3,2
38,0,1,4.178571428571429,-0.8214285714285712,-4.821428571428571,4.178571428571429,4.178571428571429,4.178571428571429,-4.821428571428571,10,5,1,10,10,10,1
38,0,2,4.178571428571429,-0.8214285714285712,0.17857142857142883,-4.821428571428571,-0.8214285714285712,1.1785714285714288,0.17857142857142883,10,5,6,1,5,7,6
38,0,3,4.178571428571429,-3.821428571428571,3.178571428571429,-3.821428571428571,-4.821428571428571,-1.8214285714285712,2.178571428571429,10,2,9,2,1,4,8
38,0,4,4.178571428571429,-0.8214285714285712,4.178571428571429,-3.821428571428571,-3.821428571428571,-2.821428571428571,2.178571428571429,10,5,10,2,2,3,8
39,0,1,3.3571428571428568,-2.6428571428571432,4.357142857142857,-3.6428571428571432,-2.6428571428571432,-2.6428571428571432,-3.6428571428571432,8,2,9,1,2,2,1
39,0,2,-1.6428571428571432,5.357142857142857,-2.6428571428571432,4.357142857142857,5.357142857142857,5.357142857142857,-1.6428571428571432,3,10,2,9,10,10,3
39,0,3,3.3571428571428568,-2.6428571428571432,5.357142857142857,-3.6428571428571432,-2.6428571428571432,-2.6428571428571432,-3.6428571428571432,8,2,10,1,2,2,1
39,0,4,-1.6428571428571432,0.35714285714285676,0.35714285714285676,-1.6428571428571432,1.3571428571428568,2.3571428571428568,-1.6428571428571432,3,5,5,3,6,7,3
40,0,1,3.428571428571429,2.428571428571429,-5.571428571428571,3.428571428571429,3.428571428571429,3.428571428571429,-5.571428571428571,10,9,1,10,10,10,1
40,0,2,3.428571428571429,-3.571428571428571,3.428571428571429,-1.5714285714285712,2.428571428571429,-1.5714285714285712,-0.5714285714285712,10,3,10,5,9,5,6
40,0,3,3.428571428571429,-3.571428571428571,3.428571428571429,-4.571428571428571,-4.571428571428571,-1.5714285714285712,-0.5714285714285712,10,3,10,2,2,5,6
40,0,4,3.428571428571429,-3.571428571428571,3.428571428571429,0.4285714285714288,0.4285714285714288,-2.571428571428571,-0.5714285714285712,10,3,10,7,7,4,6
41,0,1,1.1071428571428568,2.1071428571428568,0.10714285714285676,-3.8928571428571432,0.10714285714285676,1.1071428571428568,0.10714285714285676,8,9,7,3,7,8,7
41,0,2,-1.8928571428571432,0.10714285714285676,-3.8928571428571432,-3.8928571428571432,0.10714285714285676,3.1071428571428568,3.1071428571428568,5,7,3,3,7,10,10
41,0,3,3.1071428571428568,1.1071428571428568,0.10714285714285676,2.1071428571428568,0.10714285714285676,1.1071428571428568,1.1071428571428568,10,8,7,9,7,8,8
41,0,4,3.1071428571428568,-5.892857142857143,3.1071428571428568,2.1071428571428568,-4.892857142857143,-1.8928571428571432,-1.8928571428571432,10,1,10,9,2,5,5
42,0,1,1.4642857142857144,3.4642857142857144,-4.535714285714286,3.4642857142857144,3.4642857142857144,2.4642857142857144,-4.535714285714286,8,10,2,10,10,9,2
42,0,2,1.4642857142857144,-0.5357142857142856,2.4642857142857144,-3.5357142857142856,-4.535714285714286,2.4642857142857144,3.4642857142857144,8,6,9,3,2,9,10
42,0,3,1.4642857142857144,-3.5357142857142856,1.4642857142857144,-5.535714285714286,-5.535714285714286,2.4642857142857144,3.4642857142857144,8,3,8,1,1,9,10
42,0,4,1.4642857142857144,-2.5357142857142856,2.4642857142857144,-3.5357142857142856,-4.535714285714286,2.4642857142857144,3.4642857142857144,8,4,9,3,2,9,10
43,0,1,-2.3928571428571432,-2.3928571428571432,-4.392857142857143,-4.392857142857143,4.607142857142857,3.6071428571428568,-4.392857142857143,3,3,1,1,10,9,1
43,0,2,2.6071428571428568,-0.39285714285714324,-2.3928571428571432,-2.3928571428571432,2.6071428571428568,2.6071428571428568,-3.3928571428571432,8,5,3,3,8,8,2
43,0,3,3.6071428571428568,2.6071428571428568,4.607142857142857,3.6071428571428568,-4.392857142857143,-2.3928571428571432,-1.3928571428571432,9,8,10,9,1,3,4
43,0,4,1.6071428571428568,2.6071428571428568,4.607142857142857,3.6071428571428568,-4.392857142857143,-2.3928571428571432,-1.3928571428571432,7,8,10,9,1,3,4
44,0,1,-3.9642857142857144,-3.9642857142857144,5.035714285714286,-3.9642857142857144,-3.9642857142857144,-3.9642857142857144,-3.9642857142857144,1,1,10,1,1,1,1
44,0,2,3.0357142857142856,5.035714285714286,-3.9642857142857144,5.035714285714286,5.035714285714286,5.035714285714286,4.035714285714286,8,10,1,10,10,10,9
44,0,3,0.03571428571428559,0.03571428571428559,0.03571428571428559,-0.9642857142857144,0.03571428571428559,3.0357142857142856,4.035714285714286,5,5,5,4,5,8,9
44,0,4,2.0357142857142856,-3.9642857142857144,5.035714285714286,-3.9642857142857144,-3.9642857142857144,-2.9642857142857144,-2.9642857142857144,7,1,10,1,1,2,2
45,0,1,1.3214285714285712,3.321428571428571,-5.678571428571429,2.321428571428571,3.321428571428571,2.321428571428571,-2.678571428571429,8,10,1,9,10,9,4
45,0,2,1.3214285714285712,3.321428571428571,-3.678571428571429,-0.6785714285714288,1.3214285714285712,2.321428571428571,-1.6785714285714288,8,10,3,6,8,9,5
45,0,3,1.3214285714285712,-2.678571428571429,3.321428571428571,2.321428571428571,-3.678571428571429,-3.678571428571429,2.321428571428571,8,4,10,9,3,3,9
45,0,4,1.3214285714285712,-3.678571428571429,3.321428571428571,-0.6785714285714288,-4.678571428571429,-3.678571428571429,2.321428571428571,8,3,10,6,2,3,9
46,0,1,1.7857142857142856,-3.2142857142857144,-4.214285714285714,-3.2142857142857144,2.7857142857142856,3.7857142857142856,-4.214285714285714,8,3,2,3,9,10,2
46,0,2,0.7857142857142856,-3.2142857142857144,-4.214285714285714,-2.2142857142857144,1.7857142857142856,3.7857142857142856,-4.214285714285714,7,3,2,4,8,10,2
46,0,3,1.7857142857142856,2.7857142857142856,3.7857142857142856,1.7857142857142856,-3.2142857142857144,-3.2142857142857144,2.7857142857142856,8,9,10,8,3,3,9
46,0,4,1.7857142857142856,3.7857142857142856,1.7857142857142856,2.7857142857142856,-3.2142857142857144,-2.2142857142857144,2.7857142857142856,8,10,8,9,3,4,9
47,0,1,-2.25,-4.25,-5.25,3.75,1.75,3.75,-5.25,4,2,1,10,8,10,1
47,0,2,1.75,3.75,3.75,-3.25,-0.25,-4.25,3.75,8,10,10,3,6,2,10
