form,sid,grp,ntm,loss,aic,bic,tau,pc_coef,dlp_coef,rlp_coef,mlp_coef,relt_coef
PC,6,0,3,328.6828444675697,719.3656889351394,828.530977388869,2.9078902630421863,-0.6284332680794322,,,,
dLP,6,0,3,345.61407671772963,753.2281534354591,862.3934418891887,9.618877566325564,,0.05811748101881462,,,
rLP,6,0,3,327.36211546629954,716.7242309325991,825.8895193863286,8.979518916440757,,,0.5325957310450213,,
mLP,6,0,3,325.3447088997071,712.6894177994141,821.8547062531437,2.3876921751564115,,,,0.9461910175940996,
RELT,6,0,3,295.12002126444656,652.2400425288931,761.4053309826227,9.301299017534683,,,,,0.2677441811786631
PC + dLP,6,0,3,316.27955266314257,694.5591053262851,803.7243937800148,2.5298530123502085,-1.2110141964981966,1.1264205340585272,,,
PC + rLP,6,0,3,324.5547920021511,711.1095840043022,820.2748724580317,8.887853477107564,-0.11250693078113996,,0.3484826103792213,,
PC + mLP,6,0,3,325.1759625216014,712.3519250432029,821.5172134969324,7.672315634482581,0.07155943659139283,,,0.37237718582083934,
PC + RELT,6,0,3,189.45017428983672,440.90034857967345,550.0656370334032,3.6339073703441778,-2.1510777422483067,,,,1.722048027853892
dLP + rLP,6,0,3,323.14296687619475,708.2859337523895,817.4512222061193,5.855109962859366,,0.220769733295166,0.925853906300011,,
dLP + mLP,6,0,3,319.9951759994865,701.990351998973,811.1556404527026,6.436176088630937,,0.2482506959917372,,0.4445353614926956,
dLP + RELT,6,0,3,294.8134303686622,651.6268607373244,760.7921491910539,5.7654809813033125,,-0.06061468069947765,,,0.440890587864912
rLP + mLP,6,0,3,322.2067030147264,706.4134060294529,815.5786944831824,1.849555517063224,,,1.4248063270397011,0.8075330891036353,
rLP + RELT,6,0,3,212.0161028270772,486.0322056541544,595.197494107884,5.361454077829191,,,2.5720628606307394,,0.932021629585881
mLP + RELT,6,0,3,158.24622701655082,378.49245403310164,487.6577424868312,9.924667014366213,,,,1.2626426716390249,0.843482000166256
PC + dLP + rLP,6,0,3,313.32138826210905,688.6427765242181,797.8080649779477,9.161996146721645,-0.2545576853663488,0.2988991359753727,0.28397992990709714,,
PC + dLP + mLP,6,0,3,316.02943849374003,694.0588769874802,803.2241654412097,7.238752732288829,-0.5576034737531621,0.4372703922885528,,-0.1444308824703112,
PC + dLP + RELT,6,0,3,181.94250901979512,425.8850180395901,535.0503064933198,6.394698793026314,-1.4458819234963318,0.4873131930720246,,,0.9851725706577602
PC + rLP + mLP,6,0,3,321.4282626204176,704.8565252408353,814.0218136945648,5.5473283602708525,0.22165642467684132,,0.5336312096286673,0.4933330635620247,
PC + rLP + RELT,6,0,3,173.4368254683876,408.8736509367752,518.0389393905049,4.401856067701216,-1.3795883109276992,,2.0086100103251647,,1.5785784669469558
PC + mLP + RELT,6,0,3,157.87929517324238,377.7585903464848,486.92387880021437,7.6255845411517855,0.15566221197092264,,,1.814173035764152,1.1034877159067664
dLP + rLP + mLP,6,0,3,315.53515300393883,693.0703060078778,802.2355944616072,7.572773756947208,,0.2390522313717257,0.4102950824989076,0.2674659025434346,
dLP + rLP + RELT,6,0,3,210.41670086068802,482.83340172137605,591.9986901751057,4.601706268646971,,-0.23754629832208435,3.0819134512421913,,1.1439216702377664
dLP + mLP + RELT,6,0,3,158.1299605262689,378.25992105253766,487.4252095062674,5.6789896582845065,,0.07156849201904017,,2.2337784729492656,1.472553789839299
rLP + mLP + RELT,6,0,3,147.3462628448501,356.6925256897002,465.8578141434298,8.159835916428545,,,1.002424412503258,1.3440166780396794,1.1012395306147436
PC + dLP + rLP + mLP,6,0,3,313.09927581220495,688.1985516244099,797.3638400781397,5.377955503984317,-0.6037811873308081,0.5638063370218053,0.4819237688048105,-0.1831530957968586,
PC + dLP + rLP + RELT,6,0,3,170.14518900969014,402.29037801938034,511.45566647310994,4.597985429194543,-1.5937307266661038,0.4789910083774754,1.664916430852679,,1.5038937859020878
PC + dLP + mLP + RELT,6,0,3,157.8777143230611,377.755428646122,486.92071709985186,7.009932241677731,0.17796073654485595,-0.008605731331043613,,1.9796250090589083,1.2008361229383226
PC + rLP + mLP + RELT,6,0,3,145.6203090121434,353.24061802428673,462.40590647801633,6.088186504368952,0.4536366426450609,,1.4444553320040954,2.29115843359018,1.5045296718058685
dLP + rLP + mLP + RELT,6,0,3,147.0708199077841,356.14163981556817,465.30692826929777,9.880528343232076,,0.06633420246603068,0.8227910456553649,1.1414983679856752,0.9115521295394206
PC + dLP + rLP + mLP + RELT,6,0,3,145.54004432966468,353.08008865932936,462.245377113059,7.146627100050612,0.4445243782294137,-0.061674636203506175,1.2466952458457619,1.9838033279856475,1.2817214228427014
PC,7,0,1,346.35203098970743,754.7040619794149,863.8693504331444,2.9261006674910712,-0.07105532274376733,,,,
dLP,7,0,1,297.02536251157113,656.050725023142,765.2160134768718,5.32501065513787,,-1.7483418322551565,,,
rLP,7,0,1,324.61140541177343,711.2228108235469,820.3880992772764,8.015184293234611,,,-0.5795228219506118,,
mLP,7,0,1,331.5599712550791,725.1199425101582,834.2852309638879,1.91322783645022,,,,-0.8902784737015113,
RELT,7,0,1,255.6672649389621,573.3345298779243,682.4998183316537,7.945101766419375,,,,,0.3603403754782296
PC + dLP,7,0,1,295.70679908899683,653.4135981779938,762.5788866317232,9.205813670434734,0.06310394501261803,-1.0410472259913015,,,
PC + rLP,7,0,1,322.64609481013895,707.2921896202779,816.4574780740076,7.0233059995415,-0.07979804473671906,,-0.7143059935586424,,
PC + mLP,7,0,1,312.9543359889255,687.908671977851,797.0739604315806,8.24425701197862,-0.31894455823905443,,,-0.503970224269198,
PC + RELT,7,0,1,255.2060593028489,572.4121186056979,681.5774070594275,1.699751766777762,0.20907664114614594,,,,1.7025663499541868
dLP + rLP,7,0,1,285.26733907338587,632.5346781467719,741.6999666005015,5.0981188119433805,,-1.7270283120506358,-0.7813561444345019,,
dLP + mLP,7,0,1,276.7913200997173,615.5826401994346,724.7479286531642,2.45726708200367,,-3.8227215788344178,,-1.0552451326439911,
dLP + RELT,7,0,1,250.87375828974533,563.7475165794907,672.9128050332203,4.826275048395224,,-0.8307145809380958,,,0.4832333671521718
rLP + mLP,7,0,1,324.10042621684937,710.2008524336987,819.3661408874284,2.430602089817853,,,-1.6107768060214485,-0.1929761443189148,
rLP + RELT,7,0,1,249.74412511547214,561.4882502309443,670.653538684674,6.525631552631982,,,-0.4635607958793407,,0.4225461422558217
mLP + RELT,7,0,1,245.346033702113,552.692067404226,661.8573558579558,5.801516393270654,,,,-0.34991628476595593,0.4959158535770765
PC + dLP + rLP,7,0,1,285.2496459543262,632.4992919086524,741.664580362382,3.232339164323992,0.01953419665631904,-2.7342075022879326,-1.2155771327066396,,
PC + dLP + mLP,7,0,1,263.62981514236674,589.2596302847335,698.4249187384631,2.850999408230182,-1.0930339040965111,-3.26342708340752,,-2.2152796055979764,
PC + dLP + RELT,7,0,1,250.39532553023636,562.7906510604727,671.9559395142022,6.023498003909428,0.06148522741775628,-0.6698372798266228,,,0.3888952958697026
PC + rLP + mLP,7,0,1,312.45755659855075,686.9151131971015,796.0804016508313,6.371628648183099,-0.3762643530754711,,-0.1775434158249566,-0.5703724256947686,
PC + rLP + RELT,7,0,1,249.73022432762116,561.4604486552423,670.6257371089719,6.149739606453634,0.009469532069958236,,-0.4854933639188032,,0.44947903259326455
PC + mLP + RELT,7,0,1,237.03945185164253,536.0789037032849,645.2441921570148,2.4111749558237667,-1.0418732319048043,,,-2.0858798415928708,1.1754052475973416
dLP + rLP + mLP,7,0,1,276.78929845716743,615.5785969143349,724.7438853680645,11.00835368619612,,-0.8524446839564604,-0.007329500004543547,-0.2328290354940634,
dLP + rLP + RELT,7,0,1,244.7802019151157,551.5604038302313,660.7256922839608,8.231374338996531,,-0.5086400598486821,-0.3858622269206257,,0.27106754262482124
dLP + mLP + RELT,7,0,1,238.7172945749532,539.4345891499064,648.5998776036361,2.405410679150316,,-1.948351588330545,,-0.9553152947815626,0.9133106958108902
rLP + mLP + RELT,7,0,1,245.15910805292395,552.3182161058479,661.4835045595777,7.055434851638857,,,-0.10056710906287787,-0.25466053038968084,0.4047144202908883
PC + dLP + rLP + mLP,7,0,1,260.9030013442081,583.8060026884161,692.9712911421457,7.470635614930909,-0.5096046720240288,-1.2863802300937293,0.4112463609762153,-1.0887129413639165,
PC + dLP + rLP + RELT,7,0,1,244.7735132753401,551.5470265506801,660.7123150044097,8.693055453714074,0.004764049086619421,-0.4814622707270854,-0.3618148395956045,,0.2569295943438388
PC + dLP + mLP + RELT,7,0,1,226.20469049604802,514.409380992096,623.5746694458255,5.581113723297273,-0.6648712396272958,-1.116168235848496,,-1.2955893390076536,0.3815087614454231
PC + rLP + mLP + RELT,7,0,1,236.41079041421455,534.8215808284292,643.9868692821588,3.7742925203784083,-0.7461555589340328,,0.3606613039492749,-1.5284052157681045,0.7612429651164794
dLP + rLP + mLP + RELT,7,0,1,238.7049728219446,539.4099456438893,648.5752340976188,2.3854998649554626,,-1.9580392162814149,-0.08252672839432162,-0.9343999938722024,0.9210383536126556
PC + dLP + rLP + mLP + RELT,7,0,1,223.6909331615323,509.3818663230646,618.5471547767943,5.1535378861657835,-0.8874281106392052,-1.2968794160220776,0.5872795102450943,-1.8021345968071585,0.4123517155966824
PC,8,0,2,346.38585785423845,754.7717157084769,863.9370041622066,9.27480451779779,0.026976421337042738,,,,
dLP,8,0,2,343.29005371149407,748.5801074229881,857.7453958767177,9.959964591086447,,0.21122663634936714,,,
rLP,8,0,2,346.2892994366701,754.5785988733402,863.7438873270697,8.386131372267243,,,0.08463341042802798,,
mLP,8,0,2,341.61372668876743,745.227453377535,854.3927418312645,3.905847144692154,,,,0.2380165194617606,
RELT,8,0,2,283.56020489163427,629.1204097832685,738.2856982369983,3.4038338592853923,,,,,1.3508636468098525
PC + dLP,8,0,2,343.28672787266703,748.5734557453342,857.7387441990637,7.097739216952485,0.004772118366562151,0.29428686233962914,,,
PC + rLP,8,0,2,346.1748257695067,754.3496515390134,863.514939992743,7.959716496566589,0.02504175142885529,,0.0786812637342071,,
PC + mLP,8,0,2,340.8269682394997,743.6539364789993,852.8192249327292,8.525503030575877,-0.07183866327747758,,,0.14077653081283906,
PC + RELT,8,0,2,262.0336802728096,586.0673605456193,695.2326489993487,7.1282927564492775,-0.4685097856693085,,,,0.8759556299587099
dLP + rLP,8,0,2,343.09736725836814,748.1947345167363,857.3600229704658,8.017507122890281,,0.25872787703741834,0.07375642183182486,,
dLP + mLP,8,0,2,335.2901245353983,732.5802490707966,841.7455375245262,5.04219855276829,,0.6063654268651172,,0.24015934475925824,
dLP + RELT,8,0,2,282.93211761995985,627.8642352399197,737.0295236936495,7.247877970840541,,0.12164828320477593,,,0.6349859182657881
rLP + mLP,8,0,2,341.2764772675748,744.5529545351495,853.7182429888793,10.209614323731738,,,0.0788732282640823,0.09126807432579248,
rLP + RELT,8,0,2,283.26797098548803,628.5359419709761,737.7012304247056,3.9839339957837137,,,-0.21767451683289546,,1.1711234591086237
mLP + RELT,8,0,2,281.7486065157573,625.4972130315145,734.6625014852443,6.9125313544607625,,,,-0.08643694568613892,0.7184615361955872
PC + dLP + rLP,8,0,2,343.09693638579466,748.1938727715892,857.3591612253189,9.212833208507897,-0.001346426603370251,0.2257235283815881,0.06471364240128924,,
PC + dLP + mLP,8,0,2,331.8536503593285,725.707300718657,834.8725891723868,7.489579218899437,-0.17349210426279166,0.5150774659238887,,0.24352189666147775,
PC + dLP + RELT,8,0,2,261.3357197820103,584.6714395640206,693.8367280177503,3.8041645265353896,-0.8832944108329825,0.25652956007733674,,,1.6406802791490305
PC + rLP + mLP,8,0,2,340.1731726262985,742.3463452525971,851.5116337063266,7.7173107252081214,-0.09686225652749206,,0.1480531810118674,0.16355164252400842,
PC + rLP + RELT,8,0,2,262.0284888430649,586.0569776861298,695.2222661398595,1.8473356975134876,-1.8052660814120285,,-0.061383873499504436,,3.383794118719505
PC + mLP + RELT,8,0,2,261.32754864327467,584.6550972865492,693.8203857402789,4.941513578492797,-0.7429698941834666,,,0.09839263204421912,1.2517282438907542
dLP + rLP + mLP,8,0,2,334.9620159970978,731.9240319941957,841.0893204479254,5.284513299921727,,0.5791514055545837,0.15461398400002613,0.23118532196190894,
dLP + rLP + RELT,8,0,2,282.5556628680958,627.1113257361916,736.2766141899212,7.826387766351623,,0.1205182901933274,-0.12711703271317465,,0.5986560448854621
dLP + mLP + RELT,8,0,2,281.6979736979343,625.3959473958686,734.5612358495981,5.921864283130362,,0.04684517866989778,,-0.09244087804634586,0.8337256580362865
rLP + mLP + RELT,8,0,2,281.3246124474958,624.6492248949916,733.8145133487213,6.6064278989679295,,,-0.15617862639387473,-0.09398578863980153,0.7656960474415301
PC + dLP + rLP + mLP,8,0,2,330.70087453233083,723.4017490646615,832.5670375183913,7.41769467465914,-0.20221892237534336,0.537705304028381,0.2103238586999732,0.2618535364871243,
PC + dLP + rLP + RELT,8,0,2,261.31313016526536,584.6262603305307,693.7915487842604,3.8658527426019305,-0.8667699074387171,0.2569261734815507,-0.061705991453591486,,1.618673528178291
PC + dLP + mLP + RELT,8,0,2,259.4887457045305,580.9774914090609,690.1427798627907,5.379881057701782,-0.7387866559114573,0.3331196369375265,,0.1608910115189178,1.1432953898382068
PC + rLP + mLP + RELT,8,0,2,261.3254691398219,584.6509382796438,693.8162267333736,6.440687042946387,-0.5709017617313215,,0.011375640747698736,0.07608758683663443,0.9595759014078848
dLP + rLP + mLP + RELT,8,0,2,281.2502967998665,624.500593599733,733.6658820534627,9.523529792396463,,0.03532483336097215,-0.1120685827760812,-0.05897268535040619,0.5280454181556473
PC + dLP + rLP + mLP + RELT,8,0,2,259.48874536631246,580.9774907326249,690.1427791863547,3.1566938886734763,-1.2591176443931529,0.5677182990224473,0.00030085081895300266,0.2742169869034401,1.9484667924655563
PC,9,0,2,343.6343511475714,749.2687022951428,858.4339907488725,3.7063204241833616,-0.2305847264038358,,,,
dLP,9,0,2,342.0271007489373,746.0542014978746,855.2194899516043,8.142093928686915,,-0.317338173237243,,,
rLP,9,0,2,346.33082887232706,754.6616577446541,863.8269461983838,6.392929925851469,,,-0.09486163356805652,,
mLP,9,0,2,341.72913226143737,745.4582645228749,854.6235529766045,5.437162000051786,,,,-0.2800651089500539,
RELT,9,0,2,319.2985877256761,700.5971754513521,809.7624639050817,4.1772268648310655,,,,,0.4654396740562205
PC + dLP,9,0,2,339.95343071096266,741.9068614219252,851.0721498756551,10.020315716539937,-0.07457053341824252,-0.2425564536549102,,,
PC + rLP,9,0,2,342.6254256911514,747.2508513823028,856.4161398360326,4.232869712784326,-0.23157334483343794,,-0.2964604496554075,,
PC + mLP,9,0,2,341.63480192874323,745.2696038574866,854.4348923112161,5.627289800618682,0.05241405207563588,,,-0.3313771561242378,
PC + RELT,9,0,2,319.17470193300215,700.3494038660042,809.5146923197339,3.5305712482210843,-0.051980477418364236,,,,0.540382686127064
dLP + rLP,9,0,2,340.6155663681671,743.2311327363342,852.3964211900637,4.724476577935018,,-0.6371471732222656,-0.3283330285777069,,
dLP + mLP,9,0,2,338.5989672742055,739.1979345484109,848.3632230021408,7.018998126895426,,-0.32350959685235914,,-0.1866471877181612,
dLP + RELT,9,0,2,313.8069664479105,689.6139328958211,798.7792213495508,2.9555056442163328,,-1.0014209517644137,,,0.6744305317711503
rLP + mLP,9,0,2,338.03138643190294,738.0627728638059,847.2280613175355,1.6617583464876613,,,-1.5952515256728481,-1.4065265360832253,
rLP + RELT,9,0,2,316.70159578408163,695.4031915681633,804.5684800218928,6.989845839998317,,,-0.2851685311049537,,0.3014258253302864
mLP + RELT,9,0,2,319.2931690912091,700.5863381824182,809.7516266361479,4.384186841590578,,,,-0.013122484039656341,0.44042291835692293
PC + dLP + rLP,9,0,2,337.3306416261181,736.6612832522362,845.8265717059659,4.5903351301748785,-0.2076347346750127,-0.6605778002226785,-0.4660887645682286,,
PC + dLP + mLP,9,0,2,338.53509305456896,739.0701861091379,848.2354745628676,10.003060651965507,0.024980717653317892,-0.2254086986086848,,-0.1595206279837338,
PC + dLP + RELT,9,0,2,313.78625077231317,689.5725015446263,798.737789998356,4.357822065876293,0.01845317353673662,-0.6859964508288162,,,0.4613569991097932
PC + rLP + mLP,9,0,2,336.6698536097607,735.3397072195213,844.5049956732512,5.686295932530074,0.21020455166063898,,-0.5921538387057398,-0.7023943754369135,
PC + rLP + RELT,9,0,2,315.96676014306166,693.9335202861232,803.0988087398531,5.662868765707506,-0.07947990337676493,,-0.4053955212751905,,0.36171462035067997
PC + mLP + RELT,9,0,2,318.91661611784525,699.8332322356905,808.9985206894203,6.170920827305576,-0.1111338651998359,,,0.13960313802499708,0.32602871016052604
dLP + rLP + mLP,9,0,2,332.40701219446015,726.8140243889203,835.9793128426497,5.5694948835503375,,-0.5734991489453332,-0.6522660527316103,-0.4264257854829032,
dLP + rLP + RELT,9,0,2,307.5425570730551,677.0851141461102,786.2504025998397,7.148590934306999,,-0.5566022031461365,-0.4661491336665547,,0.3192033062301398
dLP + mLP + RELT,9,0,2,313.6335556718252,689.2671113436504,798.4323997973801,8.94380337703024,,-0.3401034249219885,,0.03780574210159774,0.2317769681232584
rLP + mLP + RELT,9,0,2,315.69981747754866,693.3996349550972,802.5649234088271,8.546805653649605,,,-0.31154973682892084,-0.1052567131972192,0.2289385747185683
PC + dLP + rLP + mLP,9,0,2,330.4891247220528,722.9782494441057,832.1435378978354,6.012083145663563,0.2455951022666281,-0.5533698909175616,-0.7620401152421773,-0.7335099775757672,
PC + dLP + rLP + RELT,9,0,2,307.26092145844035,676.5218429168807,785.6871313706104,10.459748426217589,-0.0281567306672239,-0.3776768574453308,-0.3351572442994992,,0.2141403448264588
PC + dLP + mLP + RELT,9,0,2,313.42126363272604,688.8425272654521,798.0078157191818,5.761500382269618,-0.09326588036679484,-0.5224269368122979,,0.17909144001012664,0.3688205595151309
PC + rLP + mLP + RELT,9,0,2,315.69172812789293,693.3834562557859,802.5487447095155,8.927985700498297,0.011851962764962278,,-0.3040109941643992,-0.11889959678300248,0.2177565011549927
dLP + rLP + mLP + RELT,9,0,2,306.7374517711101,675.4749035422202,784.6401919959497,9.691498263817497,,-0.4155580370689153,-0.4071961097977645,-0.0865548738320001,0.22128555162078253
PC + dLP + rLP + mLP + RELT,9,0,2,306.3551191281298,674.7102382562598,783.8755267099893,9.146572273480947,0.08389322695448112,-0.4557993082464478,-0.4773952920454842,-0.21791783659979774,0.2269346542287409
